category,title,url,embedding,subtitle
Fossil Fuels,Contribution to global mean surface temperature rise from fossil sources,https://ourworldindata.org/grapher/global-warming-fossil,"<iframe src=""https://ourworldindata.org/grapher/global-warming-fossil?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","The global mean surface temperature change as a result of a country or region's cumulative emissions of carbon dioxide, methane, and nitrous oxide. This is for fossil fuel and industry emissions only – it does not include land use or agriculture."
Fossil Fuels,Crude oil prices,https://ourworldindata.org/grapher/crude-oil-prices,"<iframe src=""https://ourworldindata.org/grapher/crude-oil-prices?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Global crude oil prices, measured in US dollars per cubic meter. This data is not adjusted for inflation."
Fossil Fuels,Crude oil spot prices,https://ourworldindata.org/grapher/crude-oil-spot-prices,"<iframe src=""https://ourworldindata.org/grapher/crude-oil-spot-prices?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Crude oil spot price of the most common oil blends, measured in US dollars per cubic meter. This data is not adjusted for inflation."
Fossil Fuels,Diamond production,https://ourworldindata.org/grapher/diamond-production,"<iframe src=""https://ourworldindata.org/grapher/diamond-production?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Data source: British Geological Survey (2016)
Fossil Fuels,Electricity generation from coal,https://ourworldindata.org/grapher/electricity-coal,"<iframe src=""https://ourworldindata.org/grapher/electricity-coal?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Measured in terawatt-hours.
Fossil Fuels,Electricity generation from fossil fuels,https://ourworldindata.org/grapher/electricity-fossil-fuels,"<iframe src=""https://ourworldindata.org/grapher/electricity-fossil-fuels?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Electricity generation from coal, oil and gas sources combined, measured in terawatt-hours."
Fossil Fuels,Electricity generation from gas,https://ourworldindata.org/grapher/electricity-gas,"<iframe src=""https://ourworldindata.org/grapher/electricity-gas?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Measured in terawatt-hours.
Fossil Fuels,Electricity generation from low-carbon sources,https://ourworldindata.org/grapher/low-carbon-electricity,"<iframe src=""https://ourworldindata.org/grapher/low-carbon-electricity?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Low-carbon electricity is the sum of electricity generation from nuclear and renewable sources. Renewable sources include hydropower, solar, wind, geothermal, bioenergy, wave and tidal. Measured in terawatt-hours."
Fossil Fuels,Electricity generation from oil,https://ourworldindata.org/grapher/electricity-oil,"<iframe src=""https://ourworldindata.org/grapher/electricity-oil?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Measured in terawatt-hours.
Fossil Fuels,Electricity generation from solar and wind compared to coal,https://ourworldindata.org/grapher/electricity-generation-from-solar-and-wind-compared-to-coal,"<iframe src=""https://ourworldindata.org/grapher/electricity-generation-from-solar-and-wind-compared-to-coal?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Measured in terawatt-hours.
Fossil Fuels,Employment in the coal industry in the United Kingdom,https://ourworldindata.org/grapher/employment-in-the-coal-industry-in-the-united-kingdom,"<iframe src=""https://ourworldindata.org/grapher/employment-in-the-coal-industry-in-the-united-kingdom?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Total number of individuals employed in the coal industry in the United Kingdom. Figures include those employed as contractors by the coal industry.
Fossil Fuels,Fossil fuel consumption,https://ourworldindata.org/grapher/fossil-fuel-consumption-by-type,"<iframe src=""https://ourworldindata.org/grapher/fossil-fuel-consumption-by-type?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Measured in terawatt-hours.
Fossil Fuels,Fossil fuel consumption,https://ourworldindata.org/grapher/fossil-fuel-primary-energy,"<iframe src=""https://ourworldindata.org/grapher/fossil-fuel-primary-energy?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Measured in terawatt-hours.
Fossil Fuels,Fossil fuel consumption by fuel type,https://ourworldindata.org/grapher/fossil-fuel-consumption-by-fuel-type,"<iframe src=""https://ourworldindata.org/grapher/fossil-fuel-consumption-by-fuel-type?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Fossil fuel consumption is given in terawatt-hours (TWh).
Fossil Fuels,Fossil fuel consumption per capita,https://ourworldindata.org/grapher/fossil-fuels-per-capita,"<iframe src=""https://ourworldindata.org/grapher/fossil-fuels-per-capita?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Fossil fuel consumption per capita is measured as the average consumption of energy from coal, oil and gas, in kilowatt-hours per person."
Fossil Fuels,Fossil fuel consumption per capita by source,https://ourworldindata.org/grapher/fossil-fuel-consumption-per-capita,"<iframe src=""https://ourworldindata.org/grapher/fossil-fuel-consumption-per-capita?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Measured in kilowatt-hours per person.
Fossil Fuels,Fossil fuel consumption per capita by source,https://ourworldindata.org/grapher/fossil-fuel-cons-per-capita,"<iframe src=""https://ourworldindata.org/grapher/fossil-fuel-cons-per-capita?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Measured in kilowatt-hours per person.
Fossil Fuels,Fossil fuel price index,https://ourworldindata.org/grapher/fossil-fuel-price-index,"<iframe src=""https://ourworldindata.org/grapher/fossil-fuel-price-index?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Average global prices of oil, natural gas and coal, measured as an energy index where prices in 2018=100."
Fossil Fuels,Fossil fuel production,https://ourworldindata.org/grapher/fossil-fuel-production,"<iframe src=""https://ourworldindata.org/grapher/fossil-fuel-production?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Fossil fuel production is given in terawatt-hours (TWh).
Fossil Fuels,Fossil fuel production over the long-term,https://ourworldindata.org/grapher/fossil-fuel-production-over-the-long-term,"<iframe src=""https://ourworldindata.org/grapher/fossil-fuel-production-over-the-long-term?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Total fossil fuel production - differentiated by coal, oil and natural gas - by country over the long-run, measured in terawatt-hour (TWh) equivalents per year."
Fossil Fuels,Fossil fuel production per capita,https://ourworldindata.org/grapher/fossil-fuel-production-per-capita,"<iframe src=""https://ourworldindata.org/grapher/fossil-fuel-production-per-capita?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Average fossil fuel production per capita across countries and regions, measured in megawatt-hours (MWh) per person per year. Fossil fuel consumption has been categorised by coal, oil and natural gas sources."
Fossil Fuels,Fossil-fuel subsidies,https://ourworldindata.org/grapher/fossil-fuel-subsidies,"<iframe src=""https://ourworldindata.org/grapher/fossil-fuel-subsidies?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Fossil-fuel pre-tax subsidies measured in millions of nominal US dollars.
Fossil Fuels,Fossil-fuel subsidies as a share of GDP,https://ourworldindata.org/grapher/fossil-fuel-subsidies-gdp,"<iframe src=""https://ourworldindata.org/grapher/fossil-fuel-subsidies-gdp?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Subsidies are pre-tax and for both the production and consumption of fossil fuels. Production subsidies reduce the cost of producing coal, oil or gas. Consumption subsidies cut fuel prices for the end user, such as by fixing the price at the petrol pump so that it is less than the market rate."
Fossil Fuels,Fossil-fuel subsidies per capita,https://ourworldindata.org/grapher/fossil-fuel-subsidies-per-capita,"<iframe src=""https://ourworldindata.org/grapher/fossil-fuel-subsidies-per-capita?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Subsidies are pre-tax and for both the production and consumption of fossil fuels. Production subsidies reduce the cost of producing coal, oil or gas. Consumption subsidies cut fuel prices for the end user, such as by fixing the price at the petrol pump so that it is less than the market rate."
